Panc1	BXPC3	MIAPaCa2	HS766T	HPAFII	AVG	MULT	ID	name	Index
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906016	Signaling by TGF-beta Receptor Complex in Cancer	1963
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906017	Loss of Function of SMAD4 in Cancer	1964
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906018	SMAD4 MH2 Domain Mutants in Cancer	1965
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906019	Loss of Function of SMAD2/3 in Cancer	1966
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906020	SMAD2/3 Phosphorylation Motif Mutants in Cancer	1967
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906021	SMAD2/3 MH2 Domain Mutants in Cancer	1968
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906022	Loss of Function of TGFBR2 in Cancer	1969
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906023	TGFBR2 MSI Frameshift Mutants in Cancer	1970
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906024	TGFBR2 Kinase Domain Mutants in Cancer	1971
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906025	Loss of Function of TGFBR1 in Cancer	1972
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906026	TGFBR1 LBD Mutants in Cancer	1973
-0.5407883	-0.5407883	-0.5407883	-0.5407883	1.32593003	-0.167444634	0.113404361	906027	TGFBR1 KD Mutants in Cancer	1974
-0.542760109	-0.542760109	-0.542760109	-0.542760109	-0.542760109	-0.542760109	0.047102028	138027	Regulation of Androgen receptor activity	940
-0.542954519	-0.542954519	-0.542954519	-0.542954519	-0.542954519	-0.542954519	0.047186445	106551	RNA Polymerase I Promoter Clearance	747
-0.543086512	-0.543086512	1.285795496	-0.543086512	-0.543086512	-0.177310111	0.111853085	137934	E2F transcription factor network	855
-0.545720088	-0.545720088	1.307948689	-0.545720088	-2.399388865	-0.545720088	0.510036395	119519	Semaphorin interactions	773
-0.545746503	-0.545746503	-0.545746503	-0.545746503	-0.545746503	-0.545746503	0.048412199	83093	Adipocytokine signaling pathway	132
-0.54620119	-2.385572092	-0.54620119	-0.54620119	-0.54620119	-0.91407537	0.212325968	83081	B cell receptor signaling pathway	120
-0.546372916	-0.546372916	-0.546372916	-0.546372916	-0.546372916	-0.546372916	0.048690677	83082	Fc epsilon RI signaling pathway	121
-0.546851942	-2.394324719	-0.546851942	-0.546851942	-2.394324719	-1.285841053	0.937508846	138001	mTOR signaling pathway	916
-0.547312001	-0.547312001	-0.547312001	-0.547312001	-0.547312001	-0.547312001	0.049110557	119552	Costimulation by the CD28 family	804
-0.548719755	-0.548719755	-0.548719755	-0.548719755	-0.548719755	-0.548719755	0.049745406	198760	IL-4 signaling Pathway	1264
-0.548746634	-2.376683456	-0.548746634	-0.548746634	-2.376683456	-1.279921363	0.933379578	138045	HIF-1-alpha transcription factor network	955
-0.549040286	-0.549040286	-0.549040286	-0.549040286	-0.549040286	-0.549040286	0.049890868	106041	G alpha (12/13) signalling events	432
-0.550618972	-0.550618972	-0.550618972	-0.550618972	-0.550618972	-0.550618972	0.050612275	106427	PI3K Cascade	658
-0.551352521	-0.551352521	-0.551352521	1.302556428	-0.551352521	-0.180570732	0.120368821	83102	Epithelial cell signaling in Helicobacter pylori infection	141
-0.552523651	-0.552523651	-0.552523651	-0.552523651	-0.552523651	-0.552523651	0.051493732	106550	RNA Polymerase I Transcription	746
-0.552743979	-0.552743979	-0.552743979	-2.365019318	-0.552743979	-0.915199046	0.22076528	377263	GABAergic synapse	1464
-0.55324614	-0.55324614	-0.55324614	-0.55324614	-0.55324614	-0.55324614	0.051831283	83085	Long-term potentiation	124
-0.553305297	-0.553305297	-0.553305297	-0.553305297	1.250460952	-0.192552047	0.117200495	198826	Kit Receptor Signaling Pathway	1327
-0.554388601	-0.554388601	-0.554388601	-0.554388601	-0.554388601	-0.554388601	0.05236866	125138	Viral myocarditis	826
-0.554418723	-0.554418723	-0.554418723	-0.554418723	-0.554418723	-0.554418723	0.052382888	105820	M/G1 Transition	279
-0.554418723	-0.554418723	-0.554418723	-0.554418723	-0.554418723	-0.554418723	0.052382888	105898	DNA Replication Pre-Initiation	329
-0.555007062	-0.555007062	-0.555007062	-0.555007062	-0.555007062	-0.555007062	0.052661417	530760	Antiviral mechanism by IFN-stimulated genes	1563
-0.555007062	-0.555007062	-0.555007062	-0.555007062	-0.555007062	-0.555007062	0.052661417	530761	ISG15 antiviral mechanism	1564
-0.556892153	-0.556892153	-0.556892153	-0.556892153	-0.556892153	-0.556892153	0.053561841	83104	Shigellosis	143
-0.55807236	-0.55807236	-0.55807236	-0.55807236	-0.55807236	-0.55807236	0.054131813	144181	Leishmaniasis	1032
-0.560383398	-0.560383398	-2.351604104	-0.560383398	-0.560383398	-0.918627539	0.231902404	169353	Validated targets of C-MYC transcriptional repression	1169
-0.560567315	-0.560567315	-0.560567315	-0.560567315	-0.560567315	-0.560567315	0.055352706	138058	BCR signaling pathway	968
-0.561175173	-2.348641882	-0.561175173	-0.561175173	-0.561175173	-0.918668515	0.232922047	198860	Electron Transport Chain	1360
-0.562977516	-0.562977516	-0.562977516	-0.562977516	-0.562977516	-0.562977516	0.056552948	161013	Asparagine N-linked glycosylation	1106
-0.564029894	-2.360017456	-2.360017456	-0.564029894	-2.360017456	-1.641622431	4.181671288	711361	Oncostatin M Signaling Pathway	1788
-0.566901585	-0.566901585	-0.566901585	-0.566901585	-0.566901585	-0.566901585	0.058551545	375172	Salmonella infection	1462
-0.57025917	-0.57025917	-0.57025917	-0.57025917	-0.57025917	-0.57025917	0.06030612	83110	Glioma	149
-0.570539673	-0.570539673	-0.570539673	-0.570539673	-0.570539673	-0.570539673	0.060454585	198770	IL-5 Signaling Pathway	1273
-0.572141549	-0.572141549	-2.326638786	-2.326638786	-0.572141549	-1.273940444	1.01383759	83114	Melanoma	153
-0.573368994	-0.573368994	-0.573368994	-0.573368994	-0.573368994	-0.573368994	0.061968505	193328	mRNA surveillance pathway	1257
-0.575115303	-0.575115303	-0.575115303	-0.575115303	1.170038097	-0.226084623	0.128002867	83108	Pancreatic cancer	147
-0.576576426	-0.576576426	-0.576576426	-0.576576426	-0.576576426	-0.576576426	0.063721268	477122	Antigen processing-Cross presentation	1519
-0.576705736	-0.576705736	-0.576705736	-0.576705736	-0.576705736	-0.576705736	0.063792755	83052	Phosphatidylinositol signaling system	91
-0.577470586	-0.577470586	-0.577470586	1.172970717	-0.577470586	-0.227382325	0.130438754	187198	Platelet homeostasis	1230
-0.579635688	-0.579635688	-0.579635688	-0.579635688	-0.579635688	-0.579635688	0.065429799	83107	Renal cell carcinoma	146
-0.579881586	-0.579881586	-0.579881586	-0.579881586	-0.579881586	-0.579881586	0.065568703	672446	TSH signaling pathway	1732
-0.581092372	-0.581092372	-0.581092372	1.175535114	-0.581092372	-0.229766875	0.13403441	137940	Signaling events mediated by VEGFR1 and VEGFR2	861
-0.582581494	-4.037475456	-4.037475456	-4.037475456	-4.037475456	-3.346496664	154.8090217	905996	Senescence-Associated Secretory Phenotype (SASP)	1943
-0.583391213	-0.583391213	-0.583391213	-0.583391213	-0.583391213	-0.583391213	0.067577079	771579	Regulation of actin dynamics for phagocytic cup formation	1847
-0.583645004	-2.320425258	-2.320425258	-2.320425258	-0.583645004	-1.625713157	4.255987049	106413	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	645
-0.588146468	-0.588146468	1.136117584	-0.588146468	-0.588146468	-0.243293658	0.135945631	137987	Regulation of Telomerase	902
-0.588456068	-2.302572201	-2.302572201	-0.588456068	-2.302572201	-1.616925748	4.227346653	105904	Unfolded Protein Response	334
-0.590435793	-0.590435793	-0.590435793	-0.590435793	-0.590435793	-0.590435793	0.071756854	137910	CXCR4-mediated signaling events	831
-0.592866222	-0.592866222	-2.321843246	-2.321843246	-0.592866222	-1.284457032	1.123403866	137930	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	851
-0.594470048	-0.594470048	-0.594470048	-0.594470048	1.089342579	-0.257707523	0.136045566	83116	Chronic myeloid leukemia	155
-0.594868167	-4.03838867	-4.03838867	-0.594868167	-4.03838867	-2.660980468	23.30589592	200309	Rheumatoid arthritis	1419
-0.595804122	-0.595804122	-0.595804122	-0.595804122	-0.595804122	-0.595804122	0.075078833	672456	Leptin signaling pathway	1742
-0.596705708	-2.285893842	-2.285893842	-5.664270108	-3.975081975	-2.961569095	70.20407991	771581	Diseases associated with visual transduction	1849
-0.596705708	-2.285893842	-2.285893842	-5.664270108	-3.975081975	-2.961569095	70.20407991	771584	Visual phototransduction	1851
-0.597137535	-0.597137535	-0.597137535	-0.597137535	-0.597137535	-0.597137535	0.075922737	106441	p75 NTR receptor-mediated signalling	668
-0.597713014	-0.597713014	-0.597713014	-0.597713014	-0.597713014	-0.597713014	0.076289287	106426	IRS-mediated signalling	657
-0.597886636	-0.597886636	-0.597886636	-0.597886636	-0.597886636	-0.597886636	0.076400154	941395	PCP/CE pathway	1999
-0.601916138	-0.601916138	-0.601916138	-2.258946112	-0.601916138	-0.933322133	0.296517152	153376	Salivary secretion	1039
-0.602001047	-0.602001047	-0.602001047	-0.602001047	-0.602001047	-0.602001047	0.079065356	106493	Opioid Signalling	705
-0.602472914	-0.602472914	-0.602472914	-0.602472914	-0.602472914	-0.602472914	0.079375712	552665	Morphine addiction	1623
-0.604905723	-2.279385232	-0.604905723	-0.604905723	-2.279385232	-1.274697526	1.150001851	198822	Apoptosis Modulation and Signaling	1323
-0.605080439	-0.605080439	-0.605080439	-0.605080439	-0.605080439	-0.605080439	0.08110835	114228	Fc gamma R-mediated phagocytosis	767
-0.605329693	-0.605329693	-0.605329693	-0.605329693	-0.605329693	-0.605329693	0.081275545	105784	Synthesis of DNA	251
-0.60622683	-0.60622683	-0.60622683	-0.60622683	-0.60622683	-0.60622683	0.08187961	634527	NF-kappa B signaling pathway	1659
-0.606483827	-0.606483827	-0.606483827	-0.606483827	-0.606483827	-0.606483827	0.082053313	537443	Retrograde endocannabinoid signaling	1574
-0.606566712	-0.606566712	-0.606566712	-0.606566712	-0.606566712	-0.606566712	0.082109397	187106	Interferon gamma signaling	1205
-0.610047449	-0.610047449	-2.27684376	-0.610047449	-3.94364007	-1.610125236	2.038549904	117293	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	771
-0.610047449	-0.610047449	-2.27684376	-0.610047449	-3.94364007	-1.610125236	2.038549904	672454	Arrhythmogenic right ventricular cardiomyopathy	1740
-0.610919986	-0.610919986	-2.26832635	-0.610919986	-0.610919986	-0.942401259	0.315967832	83074	Antigen processing and presentation	113
-0.613810167	-0.613810167	-0.613810167	-0.613810167	-0.613810167	-0.613810167	0.087130536	672462	Prolactin Signaling Pathway	1748
-0.614416559	-0.614416559	-0.614416559	-0.614416559	-0.614416559	-0.614416559	0.087561775	83060	Apoptosis	99
-0.616155745	-0.616155745	-2.261870875	-2.261870875	-0.616155745	-1.274441797	1.19676016	137994	CDC42 signaling events	909
-0.619592782	-0.619592782	-0.619592782	-0.619592782	-0.619592782	-0.619592782	0.091312819	730348	IRS-related events triggered by IGF1R	1823
-0.620565656	-0.620565656	-0.620565656	-0.620565656	-0.620565656	-0.620565656	0.092031962	114229	Hypertrophic cardiomyopathy (HCM)	768
-0.620570549	-0.620570549	-2.254295833	-2.254295833	-0.620570549	-1.274060663	1.214493793	169352	Regulation of Wnt-mediated beta catenin signaling and target gene transcription	1168
-0.621693184	-2.249588403	-0.621693184	-0.621693184	-0.621693184	-0.947272228	0.336052777	82942	Oxidative phosphorylation	16
-0.62342866	-0.62342866	-0.62342866	-0.62342866	-0.62342866	-0.62342866	0.094174607	187211	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements	1241
-0.625748758	-0.625748758	-0.625748758	-0.625748758	-0.625748758	-0.625748758	0.095940059	730345	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1820
-0.625748758	-0.625748758	-0.625748758	-0.625748758	-0.625748758	-0.625748758	0.095940059	730346	IGF1R signaling cascade	1821
-0.625806165	-0.625806165	-0.625806165	-0.625806165	-0.625806165	-0.625806165	0.095984076	105897	DNA Replication	328
-0.631554343	0.960064465	0.960064465	-0.631554343	-0.631554343	0.00509318	0.232184363	83049	ErbB signaling pathway	88
-0.633192117	0.944463588	-0.633192117	-0.633192117	-0.633192117	-0.317660976	0.151819381	198784	MicroRNAs in cardiomyocyte hypertrophy	1287
-0.638415564	-0.638415564	-0.638415564	-0.638415564	-0.638415564	-0.638415564	0.106051625	105978	Eukaryotic Translation Termination	385
-0.640055321	-0.640055321	-0.640055321	-0.640055321	-0.640055321	-0.640055321	0.107420597	106557	RNA Polymerase II Transcription	753
-0.642889488	-0.642889488	-0.642889488	-0.642889488	-0.642889488	-0.642889488	0.109820046	106077	Viral mRNA Translation	460
-0.643241344	-0.643241344	-0.643241344	-0.643241344	0.937204218	-0.327152231	0.160446422	83092	Melanogenesis	131
-0.644752156	0.916769171	0.916769171	-0.644752156	0.916769171	0.29216064	0.320306393	685535	Constitutive PI3K/AKT Signaling in Cancer	1753
-0.644971232	-0.644971232	-0.644971232	-0.644971232	-0.644971232	-0.644971232	0.111609643	105977	Peptide chain elongation	384
-0.646605539	-0.646605539	-2.195175863	2.45053511	-2.195175863	-0.646605539	4.937173713	920957	Corticotropin-releasing hormone	1983
-0.647059642	-0.647059642	-5.343839039	0.918533491	-0.647059642	-1.273296895	1.329784612	83078	Hematopoietic cell lineage	117
-0.649138006	-0.649138006	-2.196362429	-0.649138006	-0.649138006	-0.958582891	0.389988819	477137	The citric acid (TCA) cycle and respiratory electron transport	1533
-0.649717171	2.465685233	-0.649717171	4.023386435	-0.649717171	0.907984031	2.720836319	198879	Delta-Notch Signaling Pathway	1378
-0.650367321	-2.197939768	-0.650367321	-0.650367321	0.897205126	-0.650367321	0.542479919	525336	Serotonergic synapse	1539
-0.651873544	-0.651873544	-0.651873544	-0.651873544	-0.651873544	-0.651873544	0.117710927	948277	Inflammatory mediator regulation of TRP channels	2010
-0.652559014	-0.652559014	-0.652559014	-0.652559014	-0.652559014	-0.652559014	0.118331118	198853	Cytoplasmic Ribosomal Proteins	1353
-0.653359776	-0.653359776	-2.19612194	-0.653359776	-2.19612194	-1.270464642	1.34514804	83072	Gap junction	111
-0.654708608	-0.654708608	-0.654708608	-0.654708608	-0.654708608	-0.654708608	0.120292972	905993	Oxidative Stress Induced Senescence	1940
-0.654878001	-0.654878001	-0.654878001	-0.654878001	-0.654878001	-0.654878001	0.12044867	198849	G Protein Signaling Pathways	1349
-0.655081295	-0.655081295	-0.655081295	-0.655081295	-0.655081295	-0.655081295	0.120635741	198827	DNA damage response (only ATM dependent)	1328
-0.658656404	-0.658656404	-0.658656404	-0.658656404	-0.658656404	-0.658656404	0.123963718	366242	Nonsense Mediated Decay Independent of the Exon Junction Complex	1458
-0.658895146	-0.658895146	-0.658895146	-0.658895146	-0.658895146	-0.658895146	0.124188546	672458	Signaling Pathways in Glioblastoma	1744
-0.661118005	-0.661118005	-0.661118005	-0.661118005	-0.661118005	-0.661118005	0.12629755	105976	Eukaryotic Translation Elongation	383
-0.662722756	-0.662722756	-0.662722756	-0.662722756	-0.662722756	-0.662722756	0.127837838	198806	Androgen receptor signaling pathway	1308
-0.662773188	-0.662773188	-0.662773188	-0.662773188	-0.662773188	-0.662773188	0.127886487	121494	Dilated cardiomyopathy	822
-0.663077257	0.853914866	0.853914866	-0.663077257	0.853914866	0.247118017	0.273761258	160961	PI-3K cascade	1068
-0.663077257	0.853914866	0.853914866	-0.663077257	0.853914866	0.247118017	0.273761258	366239	PIP3 activates AKT signaling	1455
-0.663077257	0.853914866	0.853914866	-0.663077257	0.853914866	0.247118017	0.273761258	530737	PI3K events in ERBB2 signaling	1544
-0.663077257	0.853914866	0.853914866	-0.663077257	0.853914866	0.247118017	0.273761258	530743	PI3K events in ERBB4 signaling	1549
-0.663077257	0.853914866	0.853914866	-0.663077257	0.853914866	0.247118017	0.273761258	685534	PI3K/AKT Signaling in Cancer	1752
-0.665436069	-0.665436069	-2.204194467	-2.204194467	0.873322329	-0.973187749	1.878828137	83070	Adherens junction	109
-0.666940629	-2.188767506	-0.666940629	-0.666940629	-0.666940629	-0.971306004	0.433060259	83098	Parkinson"s disease	137
-0.668054834	0.837929914	0.837929914	-0.668054834	0.837929914	0.235536015	0.262571332	106474	PI3K/AKT activation	695
-0.669185177	-0.669185177	-0.669185177	-0.669185177	-0.669185177	-0.669185177	0.134193525	106485	Signaling by NOTCH	704
-0.670388024	-0.670388024	-0.670388024	-0.670388024	-0.670388024	-0.670388024	0.13540392	119549	G alpha (s) signalling events	801
-0.670968762	-2.18403396	-0.670968762	-2.18403396	-0.670968762	-1.276194841	1.440872915	83080	T cell receptor signaling pathway	119
-0.672056884	-0.672056884	-0.672056884	-0.672056884	-0.672056884	-0.672056884	0.137097701	217716	Cholinergic synapse	1433
-0.672597232	-0.672597232	-0.672597232	-0.672597232	-0.672597232	-0.672597232	0.137649734	198847	Wnt Signaling Pathway and Pluripotency	1347
-0.673360081	-0.673360081	-0.673360081	-0.673360081	-0.673360081	-0.673360081	0.138432108	106502	Signaling by Rho GTPases	713
-0.673360081	-0.673360081	-0.673360081	-0.673360081	-0.673360081	-0.673360081	0.138432108	106503	Rho GTPase cycle	714
-0.674378967	-0.674378967	-0.674378967	-0.674378967	-0.674378967	-0.674378967	0.139482616	105968	Formation of a pool of free 40S subunits	376
-0.674600737	0.819697053	0.819697053	-0.674600737	0.819697053	0.221977937	0.25064194	106341	GAB1 signalosome	586
-0.674613491	-0.674613491	-0.674613491	-0.674613491	-0.674613491	-0.674613491	0.139725319	771577	Fcgamma receptor (FCGR) dependent phagocytosis	1845
-0.679543932	-0.679543932	-0.679543932	-0.679543932	-0.679543932	-0.679543932	0.144906443	160948	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	1055
-0.681986025	-2.169090309	-2.169090309	-0.681986025	-0.681986025	-1.276827739	1.492387813	147809	Chagas disease (American trypanosomiasis)	1035
-0.682027132	-0.682027132	-0.682027132	-0.682027132	-0.682027132	-0.682027132	0.14757346	645312	Phospholipid metabolism	1704
-0.682260283	-0.682260283	-0.682260283	-0.682260283	-0.682260283	-0.682260283	0.147825872	105995	Late Phase of HIV Life Cycle	401
-0.684507275	-0.684507275	-0.684507275	-0.684507275	-0.684507275	-0.684507275	0.150276247	83091	GnRH signaling pathway	130
-0.685024984	-0.685024984	-0.685024984	-0.685024984	-0.685024984	-0.685024984	0.150845394	213818	Glutamatergic synapse	1431
-0.685246255	-3.624640376	-3.624640376	-0.685246255	-2.154943315	-2.154943315	13.294103	812256	TNF signaling pathway	1888
-0.686358058	-0.686358058	-0.686358058	-0.686358058	-0.686358058	-0.686358058	0.152318861	198864	IL-6 Signaling Pathway	1364
-0.690596078	0.779539267	3.719809957	-0.690596078	-0.690596078	0.485512198	0.955060914	83065	Axon guidance	104
-0.691234954	-0.691234954	-0.691234954	-0.691234954	-0.691234954	-0.691234954	0.157807797	198881	IL-3 Signaling Pathway	1380
-0.70183988	0.755317558	-0.70183988	-0.70183988	-0.70183988	-0.410408392	0.183265935	105782	S Phase	249
-0.702567735	-0.702567735	-0.702567735	-0.702567735	-3.592603669	-1.280574922	0.875310453	96530	Vascular smooth muscle contraction	166
-0.704184578	-0.704184578	-0.704184578	-0.704184578	-2.152379084	-0.993823479	0.529254796	83083	Leukocyte transendothelial migration	122
-0.705910981	-0.705910981	-2.125683671	0.713861708	-0.705910981	-0.705910981	0.533780294	799177	Estrogen signaling pathway	1887
-0.707043653	-2.126667493	-0.707043653	-0.707043653	-0.707043653	-0.990968421	0.531477038	173973	Hepatitis C	1178
-0.707761044	-0.707761044	-0.707761044	-0.707761044	-0.707761044	-0.707761044	0.177596039	106074	Influenza Viral RNA Transcription and Replication	457
-0.708700358	-0.708700358	-0.708700358	-0.708700358	-0.708700358	-0.708700358	0.178777665	530746	SRP-dependent cotranslational protein targeting to membrane	1552
-0.709242667	-0.709242667	-0.709242667	-0.709242667	-0.709242667	-0.709242667	0.17946273	83036	Ribosome	75
-0.711573949	-0.711573949	-0.711573949	-0.711573949	-0.711573949	-0.711573949	0.182431656	366240	Nonsense-Mediated Decay	1456
-0.711573949	-0.711573949	-0.711573949	-0.711573949	-0.711573949	-0.711573949	0.182431656	366241	Nonsense Mediated Decay Enhanced by the Exon Junction Complex	1457
-0.712575071	-0.712575071	-0.712575071	-0.712575071	-0.712575071	-0.712575071	0.183718599	160955	L13a-mediated translational silencing of Ceruloplasmin expression	1062
-0.716747898	-0.716747898	-0.716747898	-0.716747898	-0.716747898	-0.716747898	0.189161235	125136	Spliceosome	824
-0.718122932	-0.718122932	-2.115385179	-0.718122932	-0.718122932	-0.997575381	0.562580453	213306	Measles	1428
-0.718956313	0.692699514	0.692699514	-0.718956313	0.692699514	0.128037184	0.171806524	833829	Role of LAT2/NTAL/LAB on calcium mobilization	1918
-0.720301752	-0.720301752	-0.720301752	0.683795231	-0.720301752	-0.439482356	0.184070399	138057	ErbB1 downstream signaling	967
-0.722800942	-0.722800942	-0.722800942	-0.722800942	-0.722800942	-0.722800942	0.197284766	105984	HIV Life Cycle	391
-0.723978073	-0.723978073	-0.723978073	-0.723978073	-0.723978073	-0.723978073	0.198896466	83079	Natural killer cell mediated cytotoxicity	118
-0.724881911	-0.724881911	0.669523997	-0.724881911	-0.724881911	-0.44600073	0.184856701	105951	mRNA Splicing	363
-0.724881911	-0.724881911	0.669523997	-0.724881911	-0.724881911	-0.44600073	0.184856701	105952	mRNA Splicing - Major Pathway	364
-0.727860505	-0.727860505	-2.127323117	-2.127323117	-0.727860505	-1.28764555	1.745064089	198799	Wnt Signaling Pathway NetPath	1301
-0.730738317	-0.730738317	-0.730738317	-0.730738317	-0.730738317	-0.730738317	0.208357627	105973	GTP hydrolysis and joining of the 60S ribosomal subunit	381
-0.731118449	-0.731118449	-0.731118449	-0.731118449	-0.731118449	-0.731118449	0.208900132	99052	Lysosome	168
-0.732486691	-0.732486691	-0.732486691	0.653092976	-0.732486691	-0.455370757	0.188006976	160140	Signaling by Interleukins	1048
-0.737179033	-0.737179033	-2.098418131	-0.737179033	-2.098418131	-1.281674673	1.764017886	83071	Tight junction	110
-0.741488934	-0.741488934	-0.741488934	-0.741488934	-0.741488934	-0.741488934	0.224142066	82944	Purine metabolism	17
-0.746502248	-0.746502248	-0.746502248	-0.746502248	-0.746502248	-0.746502248	0.231822507	101143	Neurotrophin signaling pathway	170
-0.747795645	-0.747795645	-0.747795645	-0.747795645	-0.747795645	-0.747795645	0.233837768	105966	Eukaryotic Translation Initiation	374
-0.747795645	-0.747795645	-0.747795645	-0.747795645	-0.747795645	-0.747795645	0.233837768	105967	Cap-dependent Translation Initiation	375
-0.749779726	-2.105252428	-0.749779726	-0.749779726	0.605692977	-0.749779726	0.537474412	469199	Dopaminergic synapse	1509
-0.755925419	1.910478176	0.577276378	-0.755925419	-0.755925419	0.043995659	0.476390088	83056	Ubiquitin mediated proteolysis	95
-0.757305116	-0.757305116	-0.757305116	-0.757305116	-0.757305116	-0.757305116	0.249088945	83061	Wnt signaling pathway	100
-0.759102806	-0.759102806	-0.759102806	-0.759102806	-0.759102806	-0.759102806	0.25205945	106010	Host Interactions of HIV factors	414
-0.765069118	-0.765069118	-2.093198825	-0.765069118	-2.093198825	-1.296321	1.962108323	106534	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	732
-0.77037518	-0.77037518	-0.77037518	-0.77037518	-0.77037518	-0.77037518	0.271338494	941394	beta-catenin independent WNT signaling	1998
-0.772777706	-0.772777706	-2.09184864	-3.410919573	-3.410919573	-2.09184864	14.53390727	83069	Cell adhesion molecules (CAMs)	108
-0.781599316	-0.781599316	-0.781599316	0.501709634	-2.064908265	-0.781599316	0.494658771	83077	Jak-STAT signaling pathway	116
-0.782590812	-0.782590812	-3.383424351	0.517825958	-0.782590812	-1.042674166	0.839739384	137939	Direct p53 effectors	860
-0.783834058	-0.783834058	0.488314052	-0.783834058	-0.783834058	-0.529404436	0.18432988	198843	mRNA processing	1343
-0.784586128	-0.784586128	-0.784586128	-0.784586128	-0.784586128	-0.784586128	0.297305626	177876	RNA transport	1179
-0.784704258	-0.784704258	-0.784704258	0.512971048	0.512971048	-0.265634135	0.127146303	946598	Thyroid hormone signaling pathway	2009
-0.788160615	-0.788160615	-0.788160615	-0.788160615	-0.788160615	-0.788160615	0.304140072	694606	Hepatitis B	1775
-0.797819305	0.476041952	0.476041952	-0.797819305	0.476041952	-0.033502551	0.068666477	477120	Signaling by SCF-KIT	1517
-0.802022523	-0.802022523	-3.3247009	-0.802022523	2.981995043	-0.549754685	5.114688538	749777	Hippo signaling pathway	1827
-0.803074972	-0.803074972	-0.803074972	-0.803074972	-0.803074972	-0.803074972	0.334026142	908257	Adrenergic signaling in cardiomyocytes	1981
-0.805426619	-0.805426619	-2.076517313	-2.076517313	-0.805426619	-1.313862897	2.252937006	161012	Post-translational protein modification	1105
-0.807527352	-0.807527352	0.442321513	-0.807527352	0.442321513	-0.307587806	0.10302624	106169	Metabolism of amino acids and derivatives	510
-0.815286496	0.437747387	0.437747387	-0.815286496	0.437747387	-0.063466166	0.055755946	160957	Downstream signaling of activated FGFR	1064
-0.817063563	-0.817063563	0.428080544	-0.817063563	-0.817063563	-0.568034742	0.190787038	160950	Processing of Capped Intron-Containing Pre-mRNA	1057
-0.8201446	-0.8201446	-3.29008768	-0.8201446	-0.8201446	-1.314133216	1.488569755	153910	Phagosome	1040
-0.82190634	-0.82190634	-0.82190634	-0.82190634	-0.82190634	-0.82190634	0.375069415	106068	Influenza Life Cycle	451
-0.823892671	-3.293039807	-2.058466239	-3.293039807	-3.293039807	-2.552295666	60.56271408	905991	Cellular Senescence	1938
-0.828103446	-0.828103446	-2.067964871	-0.828103446	-0.828103446	-1.076075731	0.972481895	167325	Protein processing in endoplasmic reticulum	1158
-0.838183148	-0.838183148	-0.838183148	-0.838183148	-0.838183148	-0.838183148	0.413708671	106067	Influenza Infection	450
-0.838227093	0.373083735	0.373083735	-0.838227093	0.373083735	-0.111440596	0.036487351	106343	Signaling by FGFR	588
-0.842552719	-0.842552719	-0.842552719	-0.842552719	-0.842552719	-0.842552719	0.424605312	105965	Translation	373
-0.84262096	0.367954372	0.367954372	-0.84262096	0.367954372	-0.116275761	0.035370925	530741	Signaling by ERBB4	1547
-0.842982283	1.567777088	-2.048361969	-2.048361969	-0.842982283	-0.842982283	4.674494095	105648	Apoptosis	174
-0.845135094	0.337533663	-0.845135094	-0.845135094	-2.027803852	-0.845135094	0.413163022	198886	GPCRs, Class A Rhodopsin-like	1385
-0.848568025	-0.848568025	-2.036955428	-2.036955428	0.339819378	-1.086245506	1.015276932	219801	Integrated Breast Cancer Pathway	1435
-0.848880083	0.339861106	-2.037621272	0.339861106	-2.037621272	-0.848880083	0.407095412	106160	Membrane Trafficking	504
-0.851215564	0.345152059	0.345152059	-0.851215564	0.345152059	-0.13339499	0.029792745	530734	Signaling by ERBB2	1541
-0.851410144	0.345146871	0.345146871	-0.851410144	0.345146871	-0.133475935	0.029805023	685550	DAP12 signaling	1768
